WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
10/31/2020,South America,Brazil,Parana,Riots,Violent demonstration,1,0,45294,Demonstrations,396,-24.6143,-51.8166
11/14/2020,South America,Brazil,Parana,Riots,Violent demonstration,1,0,1716,Demonstrations,396,-24.6143,-51.8166
01/02/2021,South America,Brazil,Parana,Riots,Violent demonstration,1,0,7640,Demonstrations,396,-24.6143,-51.8166
01/23/2021,South America,Brazil,Parana,Riots,Violent demonstration,1,0,37429,Demonstrations,396,-24.6143,-51.8166
04/10/2021,South America,Brazil,Parana,Riots,Violent demonstration,1,0,80751,Demonstrations,396,-24.6143,-51.8166
11/06/2021,South America,Brazil,Parana,Riots,Violent demonstration,2,0,105705,Demonstrations,396,-24.6143,-51.8166
03/05/2022,South America,Brazil,Parana,Riots,Violent demonstration,1,0,60580,Demonstrations,396,-24.6143,-51.8166
08/27/2022,South America,Brazil,Parana,Riots,Violent demonstration,1,0,60580,Demonstrations,396,-24.6143,-51.8166
10/29/2022,South America,Brazil,Parana,Riots,Violent demonstration,6,0,160650,Demonstrations,396,-24.6143,-51.8166
11/05/2022,South America,Brazil,Parana,Riots,Violent demonstration,1,0,44098,Demonstrations,396,-24.6143,-51.8166
11/19/2022,South America,Brazil,Parana,Riots,Violent demonstration,1,0,60580,Demonstrations,396,-24.6143,-51.8166
12/03/2022,South America,Brazil,Parana,Riots,Violent demonstration,1,0,81351,Demonstrations,396,-24.6143,-51.8166
12/10/2022,South America,Brazil,Parana,Riots,Violent demonstration,1,0,43572,Demonstrations,396,-24.6143,-51.8166
08/24/2024,South America,Brazil,Parana,Riots,Violent demonstration,1,0,1740,Demonstrations,396,-24.6143,-51.8166
02/15/2025,South America,Brazil,Parana,Riots,Violent demonstration,2,0,83633,Demonstrations,396,-24.6143,-51.8166
06/07/2025,South America,Brazil,Parana,Riots,Violent demonstration,1,0,83633,Demonstrations,396,-24.6143,-51.8166
01/24/2026,South America,Brazil,Parana,Riots,Violent demonstration,1,0,,Demonstrations,396,-24.6143,-51.8166
06/16/2018,South America,Brazil,Parana,Strategic developments,Arrests,1,0,,Strategic developments,396,-24.6143,-51.8166
09/08/2018,South America,Brazil,Parana,Strategic developments,Arrests,1,0,,Strategic developments,396,-24.6143,-51.8166
11/17/2018,South America,Brazil,Parana,Strategic developments,Arrests,1,0,,Strategic developments,396,-24.6143,-51.8166
12/15/2018,South America,Brazil,Parana,Strategic developments,Arrests,1,0,,Strategic developments,396,-24.6143,-51.8166
07/27/2019,South America,Brazil,Parana,Strategic developments,Arrests,1,0,,Strategic developments,396,-24.6143,-51.8166
09/21/2019,South America,Brazil,Parana,Strategic developments,Arrests,1,0,,Strategic developments,396,-24.6143,-51.8166
01/06/2018,South America,Brazil,Parana,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,396,-24.6143,-51.8166
09/29/2018,South America,Brazil,Parana,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,396,-24.6143,-51.8166
06/01/2019,South America,Brazil,Parana,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,396,-24.6143,-51.8166
06/08/2019,South America,Brazil,Parana,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,396,-24.6143,-51.8166
08/31/2019,South America,Brazil,Parana,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,396,-24.6143,-51.8166
06/27/2020,South America,Brazil,Parana,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,396,-24.6143,-51.8166
09/26/2020,South America,Brazil,Parana,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,396,-24.6143,-51.8166
01/20/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
02/17/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
03/10/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
03/17/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
03/24/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
04/07/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,4,0,,Strategic developments,396,-24.6143,-51.8166
04/21/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
05/12/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
06/23/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
07/07/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
07/28/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,3,0,,Strategic developments,396,-24.6143,-51.8166
08/04/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/18/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/25/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
11/17/2018,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
01/19/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
01/26/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
02/09/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
02/16/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
03/30/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
06/01/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
06/08/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
06/22/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/17/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
09/28/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
10/05/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
10/12/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,3,0,,Strategic developments,396,-24.6143,-51.8166
10/19/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
10/26/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
11/02/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
11/16/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,3,0,,Strategic developments,396,-24.6143,-51.8166
12/21/2019,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
01/18/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
02/01/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
02/15/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
03/14/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
03/28/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
04/11/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
04/18/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
04/25/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,3,0,,Strategic developments,396,-24.6143,-51.8166
05/02/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
05/09/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
05/16/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
05/30/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
06/06/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
06/13/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
06/20/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
06/27/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
07/04/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
07/11/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
07/18/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
07/25/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/01/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/08/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/22/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/29/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,4,0,,Strategic developments,396,-24.6143,-51.8166
09/05/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
10/17/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
10/31/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
11/14/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
11/21/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
11/28/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
12/05/2020,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
01/02/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
01/09/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
01/16/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
01/23/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
02/13/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
04/10/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
04/24/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
05/01/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
05/29/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
06/05/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
06/12/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
06/19/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
06/26/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
07/03/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,3,0,,Strategic developments,396,-24.6143,-51.8166
07/10/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
07/31/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/07/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
08/21/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
09/18/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
09/25/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
12/11/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
12/18/2021,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
01/22/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
01/29/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
02/12/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
02/19/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
02/26/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
03/12/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
06/04/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
06/25/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
07/16/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
07/23/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
08/06/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
08/13/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
09/03/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
09/24/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
10/01/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
10/08/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
10/15/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
10/22/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
10/29/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,2,0,,Strategic developments,396,-24.6143,-51.8166
11/12/2022,South America,Brazil,Parana,Strategic developments,Looting/property destruction,1,0,,Strategic developments,396,-24.6143,-51.8166
