WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
05/08/2021,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17736,Demonstrations,39,40.7396,19.5686
05/22/2021,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17736,Demonstrations,39,40.7396,19.5686
05/29/2021,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17736,Demonstrations,39,40.7396,19.5686
06/26/2021,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17736,Demonstrations,39,40.7396,19.5686
09/11/2021,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17736,Demonstrations,39,40.7396,19.5686
09/25/2021,Europe,Albania,Fier,Protests,Peaceful protest,1,0,3764,Demonstrations,39,40.7396,19.5686
10/23/2021,Europe,Albania,Fier,Protests,Peaceful protest,1,0,3764,Demonstrations,39,40.7396,19.5686
11/13/2021,Europe,Albania,Fier,Protests,Peaceful protest,2,0,27759,Demonstrations,39,40.7396,19.5686
11/20/2021,Europe,Albania,Fier,Protests,Peaceful protest,2,0,3764,Demonstrations,39,40.7396,19.5686
12/25/2021,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17736,Demonstrations,39,40.7396,19.5686
01/08/2022,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17375,Demonstrations,39,40.7396,19.5686
05/07/2022,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17375,Demonstrations,39,40.7396,19.5686
05/14/2022,Europe,Albania,Fier,Protests,Peaceful protest,1,0,17375,Demonstrations,39,40.7396,19.5686
06/18/2022,Europe,Albania,Fier,Protests,Peaceful protest,1,0,9809,Demonstrations,39,40.7396,19.5686
11/12/2022,Europe,Albania,Fier,Protests,Peaceful protest,7,0,4733,Demonstrations,39,40.7396,19.5686
11/19/2022,Europe,Albania,Fier,Protests,Peaceful protest,1,0,4733,Demonstrations,39,40.7396,19.5686
12/10/2022,Europe,Albania,Fier,Protests,Peaceful protest,1,0,1772,Demonstrations,39,40.7396,19.5686
01/20/2024,Europe,Albania,Fier,Protests,Peaceful protest,1,0,1715,Demonstrations,39,40.7396,19.5686
04/06/2024,Europe,Albania,Fier,Protests,Peaceful protest,1,0,9485,Demonstrations,39,40.7396,19.5686
04/13/2024,Europe,Albania,Fier,Protests,Peaceful protest,1,0,9485,Demonstrations,39,40.7396,19.5686
10/26/2024,Europe,Albania,Fier,Protests,Peaceful protest,1,0,1715,Demonstrations,39,40.7396,19.5686
10/11/2025,Europe,Albania,Fier,Protests,Peaceful protest,3,0,2310,Demonstrations,39,40.7396,19.5686
10/18/2025,Europe,Albania,Fier,Protests,Peaceful protest,7,0,2310,Demonstrations,39,40.7396,19.5686
10/25/2025,Europe,Albania,Fier,Protests,Peaceful protest,3,0,2310,Demonstrations,39,40.7396,19.5686
11/01/2025,Europe,Albania,Fier,Protests,Peaceful protest,1,0,2310,Demonstrations,39,40.7396,19.5686
11/22/2025,Europe,Albania,Fier,Protests,Peaceful protest,1,0,,Demonstrations,39,40.7396,19.5686
04/25/2020,Europe,Albania,Fier,Protests,Protest with intervention,1,0,17982,Demonstrations,39,40.7396,19.5686
11/27/2021,Europe,Albania,Fier,Protests,Protest with intervention,1,0,3764,Demonstrations,39,40.7396,19.5686
04/17/2021,Europe,Albania,Fier,Riots,Mob violence,1,0,40299,Political violence,39,40.7396,19.5686
03/02/2019,Europe,Albania,Fier,Riots,Violent demonstration,2,0,46425,Demonstrations,39,40.7396,19.5686
03/16/2019,Europe,Albania,Fier,Riots,Violent demonstration,1,0,20530,Demonstrations,39,40.7396,19.5686
04/27/2019,Europe,Albania,Fier,Riots,Violent demonstration,1,0,41434,Demonstrations,39,40.7396,19.5686
11/06/2021,Europe,Albania,Fier,Riots,Violent demonstration,1,0,19927,Demonstrations,39,40.7396,19.5686
01/03/2026,Europe,Albania,Fier,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,39,40.7396,19.5686
03/20/2021,Europe,Albania,Fier,Strategic developments,Looting/property destruction,2,0,,Strategic developments,39,40.7396,19.5686
05/11/2024,Europe,Albania,Fier,Violence against civilians,Attack,1,1,33265,Political violence,39,40.7396,19.5686
11/16/2024,Europe,Albania,Fier,Violence against civilians,Attack,1,0,4531,Political violence,39,40.7396,19.5686
10/27/2018,Europe,Albania,Gjirokaster,Battles,Armed clash,1,1,18722,Political violence,40,40.1758,20.2249
09/08/2018,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,813,Demonstrations,40,40.1758,20.2249
09/15/2018,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,2247,Demonstrations,40,40.1758,20.2249
11/03/2018,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,9594,Demonstrations,40,40.1758,20.2249
12/08/2018,Europe,Albania,Gjirokaster,Protests,Peaceful protest,3,0,9831,Demonstrations,40,40.1758,20.2249
01/19/2019,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,8,Demonstrations,40,40.1758,20.2249
02/09/2019,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,9330,Demonstrations,40,40.1758,20.2249
02/16/2019,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,9330,Demonstrations,40,40.1758,20.2249
03/09/2019,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,783,Demonstrations,40,40.1758,20.2249
03/30/2019,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,1,Demonstrations,40,40.1758,20.2249
06/22/2019,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,2172,Demonstrations,40,40.1758,20.2249
10/26/2019,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,9330,Demonstrations,40,40.1758,20.2249
06/13/2020,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,9027,Demonstrations,40,40.1758,20.2249
08/08/2020,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,337,Demonstrations,40,40.1758,20.2249
10/03/2020,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,9027,Demonstrations,40,40.1758,20.2249
12/05/2020,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,,Demonstrations,40,40.1758,20.2249
04/17/2021,Europe,Albania,Gjirokaster,Protests,Peaceful protest,2,0,10230,Demonstrations,40,40.1758,20.2249
04/24/2021,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,2027,Demonstrations,40,40.1758,20.2249
01/15/2022,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,363,Demonstrations,40,40.1758,20.2249
06/11/2022,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,8356,Demonstrations,40,40.1758,20.2249
01/20/2024,Europe,Albania,Gjirokaster,Protests,Peaceful protest,1,0,31,Demonstrations,40,40.1758,20.2249
04/28/2018,Europe,Albania,Gjirokaster,Riots,Mob violence,1,0,17097,Political violence,40,40.1758,20.2249
04/24/2021,Europe,Albania,Gjirokaster,Riots,Mob violence,1,0,1482,Political violence,40,40.1758,20.2249
03/30/2019,Europe,Albania,Gjirokaster,Riots,Violent demonstration,1,0,16615,Demonstrations,40,40.1758,20.2249
04/27/2019,Europe,Albania,Gjirokaster,Riots,Violent demonstration,1,0,16615,Demonstrations,40,40.1758,20.2249
06/22/2019,Europe,Albania,Gjirokaster,Riots,Violent demonstration,1,0,16615,Demonstrations,40,40.1758,20.2249
05/10/2025,Europe,Albania,Gjirokaster,Violence against civilians,Attack,1,0,12941,Political violence,40,40.1758,20.2249
01/20/2018,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21963,Demonstrations,41,40.5899,20.7267
02/10/2018,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21963,Demonstrations,41,40.5899,20.7267
02/17/2018,Europe,Albania,Korce,Protests,Peaceful protest,1,0,8938,Demonstrations,41,40.5899,20.7267
06/30/2018,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21963,Demonstrations,41,40.5899,20.7267
08/25/2018,Europe,Albania,Korce,Protests,Peaceful protest,1,0,8938,Demonstrations,41,40.5899,20.7267
12/01/2018,Europe,Albania,Korce,Protests,Peaceful protest,2,0,21963,Demonstrations,41,40.5899,20.7267
12/08/2018,Europe,Albania,Korce,Protests,Peaceful protest,5,0,27092,Demonstrations,41,40.5899,20.7267
01/05/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21728,Demonstrations,41,40.5899,20.7267
02/09/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21728,Demonstrations,41,40.5899,20.7267
03/02/2019,Europe,Albania,Korce,Protests,Peaceful protest,2,0,23260,Demonstrations,41,40.5899,20.7267
04/20/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21728,Demonstrations,41,40.5899,20.7267
04/27/2019,Europe,Albania,Korce,Protests,Peaceful protest,2,0,30561,Demonstrations,41,40.5899,20.7267
05/04/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21728,Demonstrations,41,40.5899,20.7267
05/18/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21728,Demonstrations,41,40.5899,20.7267
06/15/2019,Europe,Albania,Korce,Protests,Peaceful protest,3,0,13909,Demonstrations,41,40.5899,20.7267
06/29/2019,Europe,Albania,Korce,Protests,Peaceful protest,2,0,30561,Demonstrations,41,40.5899,20.7267
07/20/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,5076,Demonstrations,41,40.5899,20.7267
07/27/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,5076,Demonstrations,41,40.5899,20.7267
08/31/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21728,Demonstrations,41,40.5899,20.7267
09/07/2019,Europe,Albania,Korce,Protests,Peaceful protest,2,0,1495,Demonstrations,41,40.5899,20.7267
09/14/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,387,Demonstrations,41,40.5899,20.7267
09/28/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,278,Demonstrations,41,40.5899,20.7267
12/28/2019,Europe,Albania,Korce,Protests,Peaceful protest,1,0,168,Demonstrations,41,40.5899,20.7267
01/18/2020,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21426,Demonstrations,41,40.5899,20.7267
04/25/2020,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21426,Demonstrations,41,40.5899,20.7267
05/09/2020,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21426,Demonstrations,41,40.5899,20.7267
05/30/2020,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21426,Demonstrations,41,40.5899,20.7267
01/30/2021,Europe,Albania,Korce,Protests,Peaceful protest,1,0,1487,Demonstrations,41,40.5899,20.7267
03/20/2021,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21127,Demonstrations,41,40.5899,20.7267
03/27/2021,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21127,Demonstrations,41,40.5899,20.7267
04/17/2021,Europe,Albania,Korce,Protests,Peaceful protest,2,0,29692,Demonstrations,41,40.5899,20.7267
05/08/2021,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21127,Demonstrations,41,40.5899,20.7267
05/15/2021,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21127,Demonstrations,41,40.5899,20.7267
07/31/2021,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21127,Demonstrations,41,40.5899,20.7267
08/07/2021,Europe,Albania,Korce,Protests,Peaceful protest,1,0,21127,Demonstrations,41,40.5899,20.7267
08/21/2021,Europe,Albania,Korce,Protests,Peaceful protest,1,0,712,Demonstrations,41,40.5899,20.7267
01/29/2022,Europe,Albania,Korce,Protests,Peaceful protest,1,0,4851,Demonstrations,41,40.5899,20.7267
02/12/2022,Europe,Albania,Korce,Protests,Peaceful protest,1,0,4851,Demonstrations,41,40.5899,20.7267
03/05/2022,Europe,Albania,Korce,Protests,Peaceful protest,1,0,20680,Demonstrations,41,40.5899,20.7267
03/12/2022,Europe,Albania,Korce,Protests,Peaceful protest,1,0,3756,Demonstrations,41,40.5899,20.7267
10/22/2022,Europe,Albania,Korce,Protests,Peaceful protest,1,0,8368,Demonstrations,41,40.5899,20.7267
12/10/2022,Europe,Albania,Korce,Protests,Peaceful protest,1,0,1025,Demonstrations,41,40.5899,20.7267
12/31/2022,Europe,Albania,Korce,Protests,Peaceful protest,2,0,4786,Demonstrations,41,40.5899,20.7267
04/22/2023,Europe,Albania,Korce,Protests,Peaceful protest,1,0,20384,Demonstrations,41,40.5899,20.7267
11/18/2023,Europe,Albania,Korce,Protests,Peaceful protest,1,0,702,Demonstrations,41,40.5899,20.7267
02/10/2024,Europe,Albania,Korce,Protests,Peaceful protest,1,0,4708,Demonstrations,41,40.5899,20.7267
11/08/2025,Europe,Albania,Korce,Protests,Peaceful protest,1,0,7918,Demonstrations,41,40.5899,20.7267
06/15/2019,Europe,Albania,Korce,Riots,Mob violence,1,0,15195,Political violence,41,40.5899,20.7267
08/21/2021,Europe,Albania,Korce,Riots,Mob violence,1,0,39348,Political violence,41,40.5899,20.7267
09/29/2018,Europe,Albania,Korce,Riots,Violent demonstration,1,0,40950,Demonstrations,41,40.5899,20.7267
07/27/2019,Europe,Albania,Korce,Riots,Violent demonstration,1,0,10165,Demonstrations,41,40.5899,20.7267
12/05/2020,Europe,Albania,Korce,Riots,Violent demonstration,1,0,39921,Demonstrations,41,40.5899,20.7267
05/10/2025,Europe,Albania,Korce,Strategic developments,Looting/property destruction,1,0,,Strategic developments,41,40.5899,20.7267
04/24/2021,Europe,Albania,Korce,Violence against civilians,Attack,1,0,4155,Political violence,41,40.5899,20.7267
03/03/2018,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,11521,Demonstrations,42,42.1892,20.3556
03/31/2018,Europe,Albania,Kukes,Protests,Peaceful protest,3,0,11521,Demonstrations,42,42.1892,20.3556
04/14/2018,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,11521,Demonstrations,42,42.1892,20.3556
06/09/2018,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,398,Demonstrations,42,42.1892,20.3556
09/15/2018,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,11521,Demonstrations,42,42.1892,20.3556
10/27/2018,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,11521,Demonstrations,42,42.1892,20.3556
06/29/2019,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,391,Demonstrations,42,42.1892,20.3556
01/11/2020,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,11083,Demonstrations,42,42.1892,20.3556
05/23/2020,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,11083,Demonstrations,42,42.1892,20.3556
03/27/2021,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,10835,Demonstrations,42,42.1892,20.3556
04/17/2021,Europe,Albania,Kukes,Protests,Peaceful protest,2,0,2209,Demonstrations,42,42.1892,20.3556
01/22/2022,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,349,Demonstrations,42,42.1892,20.3556
03/29/2025,Europe,Albania,Kukes,Protests,Peaceful protest,1,0,336,Demonstrations,42,42.1892,20.3556
06/15/2019,Europe,Albania,Kukes,Riots,Mob violence,2,0,17514,Political violence,42,42.1892,20.3556
03/31/2018,Europe,Albania,Kukes,Riots,Violent demonstration,1,0,17067,Demonstrations,42,42.1892,20.3556
04/27/2019,Europe,Albania,Kukes,Riots,Violent demonstration,1,0,16777,Demonstrations,42,42.1892,20.3556
06/22/2019,Europe,Albania,Kukes,Riots,Violent demonstration,1,0,16777,Demonstrations,42,42.1892,20.3556
10/24/2020,Europe,Albania,Lezhe,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,6716,Political violence,43,41.7908,19.8765
01/06/2018,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,10556,Demonstrations,43,41.7908,19.8765
03/17/2018,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,10556,Demonstrations,43,41.7908,19.8765
03/31/2018,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,2090,Demonstrations,43,41.7908,19.8765
12/08/2018,Europe,Albania,Lezhe,Protests,Peaceful protest,4,0,20225,Demonstrations,43,41.7908,19.8765
02/02/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,2062,Demonstrations,43,41.7908,19.8765
02/16/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,2062,Demonstrations,43,41.7908,19.8765
03/02/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,10391,Demonstrations,43,41.7908,19.8765
03/16/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,2393,Demonstrations,43,41.7908,19.8765
04/20/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,213,Demonstrations,43,41.7908,19.8765
04/27/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,2,0,12453,Demonstrations,43,41.7908,19.8765
05/04/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,2393,Demonstrations,43,41.7908,19.8765
06/22/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,2393,Demonstrations,43,41.7908,19.8765
06/29/2019,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9540,Demonstrations,43,41.7908,19.8765
01/25/2020,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,10184,Demonstrations,43,41.7908,19.8765
10/03/2020,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,1233,Demonstrations,43,41.7908,19.8765
12/12/2020,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,2351,Demonstrations,43,41.7908,19.8765
02/06/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,1987,Demonstrations,43,41.7908,19.8765
03/27/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,1,Demonstrations,43,41.7908,19.8765
04/03/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,2,0,19203,Demonstrations,43,41.7908,19.8765
04/10/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,156,Demonstrations,43,41.7908,19.8765
04/17/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,4,0,22077,Demonstrations,43,41.7908,19.8765
05/15/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,2311,Demonstrations,43,41.7908,19.8765
05/22/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9226,Demonstrations,43,41.7908,19.8765
07/17/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9977,Demonstrations,43,41.7908,19.8765
10/02/2021,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9226,Demonstrations,43,41.7908,19.8765
03/12/2022,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9692,Demonstrations,43,41.7908,19.8765
05/28/2022,Europe,Albania,Lezhe,Protests,Peaceful protest,2,0,10946,Demonstrations,43,41.7908,19.8765
06/11/2022,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9692,Demonstrations,43,41.7908,19.8765
06/18/2022,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9005,Demonstrations,43,41.7908,19.8765
10/15/2022,Europe,Albania,Lezhe,Protests,Peaceful protest,2,0,10167,Demonstrations,43,41.7908,19.8765
01/07/2023,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,1228,Demonstrations,43,41.7908,19.8765
03/18/2023,Europe,Albania,Lezhe,Protests,Peaceful protest,2,0,1228,Demonstrations,43,41.7908,19.8765
11/04/2023,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9479,Demonstrations,43,41.7908,19.8765
11/11/2023,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,9479,Demonstrations,43,41.7908,19.8765
12/23/2023,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,1228,Demonstrations,43,41.7908,19.8765
10/12/2024,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,1197,Demonstrations,43,41.7908,19.8765
10/26/2024,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,1855,Demonstrations,43,41.7908,19.8765
05/31/2025,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,39,Demonstrations,43,41.7908,19.8765
10/04/2025,Europe,Albania,Lezhe,Protests,Peaceful protest,2,0,39,Demonstrations,43,41.7908,19.8765
10/11/2025,Europe,Albania,Lezhe,Protests,Peaceful protest,6,0,39,Demonstrations,43,41.7908,19.8765
10/18/2025,Europe,Albania,Lezhe,Protests,Peaceful protest,7,0,39,Demonstrations,43,41.7908,19.8765
10/25/2025,Europe,Albania,Lezhe,Protests,Peaceful protest,5,0,39,Demonstrations,43,41.7908,19.8765
11/01/2025,Europe,Albania,Lezhe,Protests,Peaceful protest,1,0,39,Demonstrations,43,41.7908,19.8765
06/22/2019,Europe,Albania,Lezhe,Protests,Protest with intervention,1,0,10391,Demonstrations,43,41.7908,19.8765
01/16/2021,Europe,Albania,Lezhe,Protests,Protest with intervention,1,0,172,Demonstrations,43,41.7908,19.8765
04/10/2021,Europe,Albania,Lezhe,Protests,Protest with intervention,1,0,156,Demonstrations,43,41.7908,19.8765
10/11/2025,Europe,Albania,Lezhe,Protests,Protest with intervention,1,0,39,Demonstrations,43,41.7908,19.8765
10/26/2019,Europe,Albania,Lezhe,Riots,Mob violence,1,0,2878,Political violence,43,41.7908,19.8765
02/16/2019,Europe,Albania,Lezhe,Riots,Violent demonstration,1,0,17532,Demonstrations,43,41.7908,19.8765
04/20/2019,Europe,Albania,Lezhe,Riots,Violent demonstration,1,0,2490,Demonstrations,43,41.7908,19.8765
01/03/2026,Europe,Albania,Lezhe,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,43,41.7908,19.8765
06/14/2025,Europe,Albania,Lezhe,Strategic developments,Other,1,0,,Strategic developments,43,41.7908,19.8765
02/23/2019,Europe,Albania,Lezhe,Violence against civilians,Attack,1,0,17532,Political violence,43,41.7908,19.8765
11/26/2022,Europe,Albania,Lezhe,Violence against civilians,Attack,1,0,12817,Political violence,43,41.7908,19.8765
01/21/2023,Europe,Albania,Lezhe,Violence against civilians,Attack,1,0,15987,Political violence,43,41.7908,19.8765
04/27/2024,Europe,Albania,Shkoder,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,81377,Political violence,44,42.2464,19.7066
